Hungary	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.754812563323
Hungary	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.211752786221
Hungary	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.284903748734
Hungary	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.349341438703
Hungary	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.192097264438
Hungary	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.118946301925
Hungary	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.0917933130699
Hungary	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.449645390071
Hungary	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.376494427558
Denmark	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.358459979737
Denmark	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.0342451874367
Denmark	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.131914893617
Denmark	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.0170212765957
Denmark	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.41134751773
Denmark	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.509017223911
Denmark	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.508409321175
Denmark	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.114083080041
Denmark	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.0164133738602
New_Zealand	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.149138804458
New_Zealand	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.268693009119
New_Zealand	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.264640324215
New_Zealand	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.2484295846
New_Zealand	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.128875379939
New_Zealand	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.663829787234
New_Zealand	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.434853090172
New_Zealand	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.554407294833
New_Zealand	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.019452887538
Japan	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.291995947315
Japan	Time_spent_in_unpaid_work,_by_sex	Latest_year	0.898277608916
