Austria	Earning_gap_in_self-employment	2003	0.5179602268
Austria	Earning_gap_in_self-employment	2004	0.4996607774
Austria	Earning_gap_in_self-employment	2005	0.4989719336
Austria	Earning_gap_in_self-employment	2006	0.4726453792
Austria	Earning_gap_in_self-employment	2007	0.4846805041
Austria	Earning_gap_in_self-employment	2008	0.4860410006
Austria	Earning_gap_in_self-employment	2009	0.4653011464
Austria	Earning_gap_in_self-employment	2010	0.4536215822
Austria	Earning_gap_in_self-employment	2011	0.4405811876
Austria	Earning_gap_in_self-employment	2012	0.4536815983
Austria	Earning_gap_in_self-employment	Latest	0.4536815983
Belgium	Earning_gap_in_self-employment	2003	0.425675895
Belgium	Earning_gap_in_self-employment	2004	0.4453977625
Belgium	Earning_gap_in_self-employment	2005	0.4687301087
Belgium	Earning_gap_in_self-employment	2006	0.4503698723
Belgium	Earning_gap_in_self-employment	2007	0.4182096185
Belgium	Earning_gap_in_self-employment	2008	0.3568278956
Belgium	Earning_gap_in_self-employment	2009	0.3234275215
Belgium	Earning_gap_in_self-employment	2010	0.3024335563
Belgium	Earning_gap_in_self-employment	2011	0.3293944622
Belgium	Earning_gap_in_self-employment	2012	0.3349684085
Belgium	Earning_gap_in_self-employment	Latest	0.3349684085
Canada	Earning_gap_in_self-employment	2003	0.3265165
Canada	Earning_gap_in_self-employment	2004	0.3370625
Canada	Earning_gap_in_self-employment	2005	0.3594587
Canada	Earning_gap_in_self-employment	2006	0.368143
Canada	Earning_gap_in_self-employment	2007	0.3801716
Canada	Earning_gap_in_self-employment	2008	0.3873388
Canada	Earning_gap_in_self-employment	2009	0.3717995
Canada	Earning_gap_in_self-employment	2010	0.3896919
Canada	Earning_gap_in_self-employment	2011	0.3663381857
Canada	Earning_gap_in_self-employment	2012	0.3661844755
Canada	Earning_gap_in_self-employment	2013	0.3529755132
Canada	Earning_gap_in_self-employment	Latest	0.3661844755
Czech_Republic	Earning_gap_in_self-employment	2004	0.320464184
Czech_Republic	Earning_gap_in_self-employment	2005	0.3081534391
Czech_Republic	Earning_gap_in_self-employment	2006	0.2894941412
Czech_Republic	Earning_gap_in_self-employment	2007	0.2935613378
Czech_Republic	Earning_gap_in_self-employment	2008	0.2920800835
Czech_Republic	Earning_gap_in_self-employment	2009	0.2965451098
Czech_Republic	Earning_gap_in_self-employment	2010	0.2979796172
Czech_Republic	Earning_gap_in_self-employment	2011	0.3107323228
Czech_Republic	Earning_gap_in_self-employment	2012	0.3230413537
Czech_Republic	Earning_gap_in_self-employment	Latest	0.3230413537
Denmark	Earning_gap_in_self-employment	2003	0.09217214746
Denmark	Earning_gap_in_self-employment	2004	0.0621395134
Denmark	Earning_gap_in_self-employment	2005	0.1236758434
Denmark	Earning_gap_in_self-employment	2006	0.1200833273
Denmark	Earning_gap_in_self-employment	2007	0.1715911081
Denmark	Earning_gap_in_self-employment	2008	0.1108508809
Denmark	Earning_gap_in_self-employment	2009	0.161093247
Denmark	Earning_gap_in_self-employment	2010	0.1746692327
Denmark	Earning_gap_in_self-employment	2011	0.2365456024
Denmark	Earning_gap_in_self-employment	2012	0.1603725497
Denmark	Earning_gap_in_self-employment	Latest	0.1603725497
Finland	Earning_gap_in_self-employment	2003	0.3275015913
Finland	Earning_gap_in_self-employment	2004	0.3539674059
Finland	Earning_gap_in_self-employment	2005	0.4199132206
Finland	Earning_gap_in_self-employment	2006	0.3951994018
Finland	Earning_gap_in_self-employment	2007	0.3991036211
Finland	Earning_gap_in_self-employment	2008	0.3690219653
Finland	Earning_gap_in_self-employment	2009	0.3594008888
Finland	Earning_gap_in_self-employment	2010	0.3325018945
Finland	Earning_gap_in_self-employment	2011	0.3480308234
Finland	Earning_gap_in_self-employment	2012	0.3587558032
Finland	Earning_gap_in_self-employment	Latest	0.3587558032
France	Earning_gap_in_self-employment	2003	0.3742921105
France	Earning_gap_in_self-employment	2004	0.3392563555
France	Earning_gap_in_self-employment	2005	0.3185082266
France	Earning_gap_in_self-employment	2006	0.329347973
France	Earning_gap_in_self-employment	2007	0.3622705511
France	Earning_gap_in_self-employment	2008	0.3596268102
France	Earning_gap_in_self-employment	2009	0.3163295636
France	Earning_gap_in_self-employment	2010	0.2994970791
France	Earning_gap_in_self-employment	2011	0.3044014333
France	Earning_gap_in_self-employment	2012	0.3138424186
France	Earning_gap_in_self-employment	Latest	0.3138424186
Germany	Earning_gap_in_self-employment	2004	0.4544560375
Germany	Earning_gap_in_self-employment	2005	0.4465533505
Germany	Earning_gap_in_self-employment	2006	0.4340025806
Germany	Earning_gap_in_self-employment	2007	0.4048329219
Germany	Earning_gap_in_self-employment	2008	0.3966353099
Germany	Earning_gap_in_self-employment	2009	0.3900601796
Germany	Earning_gap_in_self-employment	2010	0.4264869735
Germany	Earning_gap_in_self-employment	2011	0.429726328
Germany	Earning_gap_in_self-employment	Latest	0.429726328
Greece	Earning_gap_in_self-employment	2006	0.3918744992
Greece	Earning_gap_in_self-employment	2007	0.3811276571
Greece	Earning_gap_in_self-employment	2008	0.4214682459
Greece	Earning_gap_in_self-employment	2009	0.4400846537
Greece	Earning_gap_in_self-employment	2010	0.4631139812
Greece	Earning_gap_in_self-employment	2011	0.4238516592
Greece	Earning_gap_in_self-employment	Latest	0.4238516592
